783326,-3.923828e-01,8.649170e-01,9.931592e+00,-4.053192e-01,-1.275070e+00,-3.004150e-01
783330,-4.079346e-01,8.816650e-01,9.918433e+00,2.192688e-02,-5.436707e-02,-5.627441e-02
783335,-3.917847e-01,9.031982e-01,9.885535e+00,5.712433e-01,1.288406e+00,6.579590e-02
783340,-3.864014e-01,8.882446e-01,9.815552e+00,8.153839e-01,2.570145e+00,-5.627441e-02
783345,-5.156006e-01,8.894409e-01,9.806580e+00,8.153839e-01,3.058426e+00,-1.173096e-01
783350,-4.569824e-01,8.840576e-01,9.770691e+00,6.322784e-01,6.780548e-01,-5.627441e-02
783355,-4.007568e-01,8.876465e-01,9.839478e+00,-1.611786e-01,-2.068527e+00,1.878662e-01
783360,-3.439331e-01,8.643188e-01,9.852039e+00,-1.015671e+00,-2.739914e+00,-5.627441e-02
783366,-3.223999e-01,8.170654e-01,9.960303e+00,-1.381882e+00,-2.129562e+00,6.579590e-02
783370,-3.367554e-01,7.853638e-01,9.980042e+00,-1.076706e+00,-1.763351e+00,1.268311e-01
783376,-2.847168e-01,8.409912e-01,9.961499e+00,-1.001434e-01,-9.698944e-01,1.268311e-01
783380,-3.062500e-01,8.391968e-01,9.933984e+00,6.322784e-01,3.118439e-01,1.268311e-01
783385,-3.529053e-01,8.559448e-01,9.866394e+00,7.543488e-01,2.020828e+00,6.579590e-02
783390,-3.852051e-01,8.469727e-01,9.833496e+00,5.712433e-01,3.119461e+00,-1.173096e-01
783395,-4.515991e-01,8.314209e-01,9.837085e+00,2.660675e-01,2.570145e+00,-1.173096e-01
783400,-3.935791e-01,8.816650e-01,9.782654e+00,2.050323e-01,2.508087e-01,4.760742e-03
783405,-3.588867e-01,8.894409e-01,9.854431e+00,-3.442841e-01,-1.702316e+00,6.579590e-02
783410,-3.798218e-01,8.643188e-01,9.855627e+00,-7.715302e-01,-2.129562e+00,-1.783447e-01
783415,-3.397461e-01,8.451782e-01,9.941760e+00,-7.104950e-01,-1.824387e+00,-3.614502e-01
783420,-3.463257e-01,8.200562e-01,9.932190e+00,-4.053192e-01,-9.698944e-01,-1.173096e-01
783425,-3.582886e-01,8.493652e-01,9.866992e+00,2.050323e-01,1.897736e-01,-5.627441e-02
783430,-3.600830e-01,8.732910e-01,9.868787e+00,5.712433e-01,1.532547e+00,1.268311e-01
783435,-3.953735e-01,8.577393e-01,9.840076e+00,5.712433e-01,2.509109e+00,1.268311e-01
783440,-4.157104e-01,8.493652e-01,9.807776e+00,3.881378e-01,2.020828e+00,-1.783447e-01
783445,-4.462158e-01,8.643188e-01,9.875964e+00,8.296204e-02,-2.374725e-01,4.760742e-03
783450,-3.702515e-01,8.756836e-01,9.922620e+00,-5.273895e-01,-2.007492e+00,6.579590e-02
783455,-3.648682e-01,8.774780e-01,9.932190e+00,-8.325653e-01,-2.495773e+00,-5.627441e-02
783460,-3.535034e-01,8.505615e-01,9.922021e+00,-8.936005e-01,-1.946457e+00,4.760742e-03
783465,-3.552979e-01,8.194580e-01,9.965686e+00,-5.884247e-01,-1.091965e+00,4.760742e-03
783470,-3.445313e-01,8.344116e-01,9.853235e+00,2.050323e-01,1.287384e-01,-5.627441e-02
783475,-3.696533e-01,8.391968e-01,9.883142e+00,6.933136e-01,1.593582e+00,6.579590e-02
783480,-3.624756e-01,8.661133e-01,9.829907e+00,8.153839e-01,2.570145e+00,-1.173096e-01
783485,-4.438232e-01,8.439819e-01,9.830505e+00,5.712433e-01,2.631180e+00,4.760742e-03
783490,-4.288696e-01,8.816650e-01,9.811963e+00,3.271027e-01,9.832306e-01,4.760742e-03
783495,-3.810181e-01,8.481689e-01,9.841272e+00,-2.832489e-01,-1.397141e+00,6.579590e-02
783500,-3.738403e-01,8.876465e-01,9.862805e+00,-8.325653e-01,-2.434738e+00,4.760742e-03
783505,-3.457275e-01,8.756836e-01,9.919629e+00,-1.015671e+00,-2.251633e+00,-1.783447e-01
783510,-3.493164e-01,8.589355e-01,9.917834e+00,-7.104950e-01,-1.519211e+00,4.760742e-03
783515,-3.600830e-01,8.397949e-01,9.883142e+00,-1.611786e-01,-5.426483e-01,4.760742e-03
783520,-3.319702e-01,8.463745e-01,9.861609e+00,5.102081e-01,6.780548e-01,1.268311e-01
783525,-3.714478e-01,8.427856e-01,9.844263e+00,5.102081e-01,1.837723e+00,6.579590e-02
783530,-3.971680e-01,8.661133e-01,9.835291e+00,3.881378e-01,2.509109e+00,4.760742e-03
783535,-4.282715e-01,8.667114e-01,9.784448e+00,2.660675e-01,1.959793e+00,4.760742e-03
783540,-3.995605e-01,8.583374e-01,9.812561e+00,-3.910828e-02,-5.436707e-02,-5.627441e-02
783545,-3.881958e-01,9.031982e-01,9.868188e+00,-4.663544e-01,-1.580246e+00,1.268311e-01
783550,-3.624756e-01,8.673096e-01,9.904675e+00,-6.494598e-01,-2.007492e+00,-1.783447e-01
783555,-3.881958e-01,8.732910e-01,9.949536e+00,-7.715302e-01,-1.641281e+00,-5.627441e-02
783560,-3.523071e-01,8.433838e-01,9.931592e+00,-4.053192e-01,-1.030930e+00,-5.627441e-02
783565,-3.529053e-01,8.505615e-01,9.921423e+00,1.439972e-01,-1.154022e-01,6.579590e-02
783570,-3.576904e-01,8.631226e-01,9.939368e+00,5.102081e-01,9.221954e-01,1.268311e-01
783575,-3.684570e-01,8.834595e-01,9.860413e+00,5.102081e-01,1.654617e+00,6.579590e-02
783580,-3.893921e-01,8.613281e-01,9.815552e+00,3.881378e-01,1.776688e+00,4.760742e-03
783585,-4.025513e-01,8.726929e-01,9.785046e+00,8.296204e-02,1.227371e+00,4.760742e-03
783590,-3.905884e-01,8.876465e-01,9.873572e+00,-1.001434e-01,-2.985077e-01,1.268311e-01
783595,-3.941772e-01,8.685059e-01,9.878955e+00,-3.442841e-01,-1.275070e+00,1.878662e-01
783600,-3.648682e-01,8.607300e-01,9.888525e+00,-4.053192e-01,-1.458176e+00,-1.173096e-01
783605,-3.887939e-01,8.290283e-01,9.932190e+00,-4.053192e-01,-1.214035e+00,-5.627441e-02
783610,-3.457275e-01,8.248413e-01,9.897498e+00,-2.222137e-01,-8.478241e-01,1.268311e-01
783615,-3.606812e-01,8.224487e-01,9.916638e+00,-3.910828e-02,-1.154022e-01,4.760742e-03
783620,-3.253906e-01,8.421875e-01,9.883740e+00,2.660675e-01,5.559845e-01,6.579590e-02
783625,-3.570923e-01,8.284302e-01,9.930396e+00,1.439972e-01,1.044266e+00,4.760742e-03
783630,-3.869995e-01,8.667114e-01,9.847253e+00,1.439972e-01,1.166336e+00,-5.627441e-02
783635,-3.714478e-01,8.391968e-01,9.862207e+00,-3.910828e-02,6.780548e-01,-5.627441e-02
783640,-3.792236e-01,8.290283e-01,9.832898e+00,-1.001434e-01,-5.436707e-02,-5.627441e-02
783645,-3.517090e-01,8.601318e-01,9.852637e+00,-1.611786e-01,-7.257538e-01,-5.627441e-02
783649,-3.612793e-01,8.517578e-01,9.837085e+00,-1.611786e-01,-9.698944e-01,-1.783447e-01
783655,-3.648682e-01,8.523560e-01,9.928601e+00,-2.222137e-01,-1.030930e+00,-5.627441e-02
783660,-3.840088e-01,8.708984e-01,9.922620e+00,-1.611786e-01,-7.257538e-01,-1.173096e-01
783665,-3.535034e-01,8.362061e-01,9.942358e+00,2.192688e-02,6.668091e-03,4.760742e-03
783670,-3.786255e-01,8.326172e-01,9.850244e+00,2.050323e-01,6.780548e-01,1.268311e-01
783675,-3.941772e-01,8.619263e-01,9.777869e+00,3.881378e-01,1.898758e+00,1.268311e-01
783679,-4.366455e-01,8.374023e-01,9.741980e+00,2.660675e-01,2.387039e+00,6.579590e-02
783685,-4.240845e-01,8.810669e-01,9.707886e+00,4.491730e-01,1.105301e+00,4.760742e-03
783689,-3.977661e-01,8.708984e-01,9.774878e+00,-1.611786e-01,-6.036835e-01,1.268311e-01
783695,-3.636719e-01,8.631226e-01,9.774878e+00,-1.015671e+00,-1.519211e+00,4.760742e-03
783700,-3.947754e-01,8.248413e-01,9.855029e+00,-1.687057e+00,-1.641281e+00,6.579590e-02
783705,-4.007568e-01,8.068970e-01,9.956714e+00,-2.053268e+00,-2.007492e+00,3.099365e-01
783710,-3.869995e-01,8.463745e-01,9.977649e+00,-1.748093e+00,-2.617844e+00,4.320068e-01
783715,-3.529053e-01,8.708984e-01,1.006917e+01,-1.198776e+00,-2.800949e+00,3.099365e-01
783719,-3.247925e-01,8.344116e-01,1.004165e+01,-6.494598e-01,-2.129562e+00,1.878662e-01
783725,-3.056519e-01,8.403931e-01,1.004105e+01,-2.832489e-01,-7.257538e-01,4.760742e-03
783729,-3.062500e-01,8.505615e-01,9.994995e+00,8.296204e-02,9.832306e-01,-5.627441e-02
783735,-3.397461e-01,8.529541e-01,9.944153e+00,4.491730e-01,2.631180e+00,1.268311e-01
783739,-3.893921e-01,8.613281e-01,9.843066e+00,8.153839e-01,3.607742e+00,1.268311e-01
783745,-3.995605e-01,8.469727e-01,9.703699e+00,1.303665e+00,2.387039e+00,-1.783447e-01
783749,-4.007568e-01,8.667114e-01,9.768298e+00,9.374542e-01,1.897736e-01,-3.004150e-01
783755,-3.869995e-01,8.451782e-01,9.792224e+00,-2.222137e-01,-1.091965e+00,-4.224854e-01
783760,-4.204956e-01,8.876465e-01,9.849048e+00,-1.015671e+00,-1.214035e+00,-5.445557e-01
783765,-3.875977e-01,8.110840e-01,9.890918e+00,-1.564987e+00,-1.153000e+00,-2.393799e-01
783769,-3.786255e-01,8.469727e-01,9.961499e+00,-9.546356e-01,-1.336105e+00,6.579590e-02
783775,-3.786255e-01,8.583374e-01,9.948938e+00,-1.611786e-01,-8.478241e-01,1.268311e-01
783779,-3.678589e-01,8.619263e-01,9.933984e+00,3.271027e-01,5.559845e-01,-5.627441e-02
783785,-4.049438e-01,8.302246e-01,9.877759e+00,6.322784e-01,1.776688e+00,-3.004150e-01
783789,-4.474121e-01,8.511597e-01,9.788037e+00,8.764191e-01,1.837723e+00,-5.627441e-02
783795,-3.858032e-01,8.870483e-01,9.728223e+00,5.712433e-01,7.390900e-01,1.878662e-01
783799,-3.756348e-01,8.756836e-01,9.734204e+00,-1.611786e-01,-5.426483e-01,1.268311e-01
783805,-3.744385e-01,8.577393e-01,9.807178e+00,-1.137741e+00,-1.275070e+00,-5.627441e-02
783810,-3.738403e-01,8.290283e-01,9.866394e+00,-1.687057e+00,-1.702316e+00,-1.173096e-01
783815,-3.355591e-01,8.068970e-01,9.927405e+00,-1.503952e+00,-1.824387e+00,-5.627441e-02
783820,-3.241943e-01,8.152710e-01,9.969873e+00,-7.715302e-01,-1.030930e+00,1.268311e-01
783825,-3.068481e-01,8.098877e-01,9.935779e+00,-1.611786e-01,2.508087e-01,1.878662e-01
783829,-3.732422e-01,8.134766e-01,9.866394e+00,2.660675e-01,1.166336e+00,4.760742e-03
783835,-3.864014e-01,8.601318e-01,9.772485e+00,2.660675e-01,1.105301e+00,-1.783447e-01
783839,-4.187012e-01,8.308228e-01,9.816748e+00,-3.910828e-02,1.287384e-01,-2.393799e-01
783845,-3.702515e-01,8.661133e-01,9.789233e+00,-5.884247e-01,-6.647186e-01,-5.627441e-02
783849,-3.869995e-01,8.685059e-01,9.848450e+00,-1.259811e+00,-9.088593e-01,-1.173096e-01
783855,-3.840088e-01,8.655151e-01,9.905872e+00,-1.564987e+00,-1.580246e+00,-1.173096e-01
783860,-3.792236e-01,8.667114e-01,9.956714e+00,-1.320847e+00,-1.702316e+00,-1.173096e-01
783865,-3.247925e-01,8.786743e-01,9.999182e+00,-9.546356e-01,-9.088593e-01,-1.173096e-01
783870,-3.899902e-01,8.571411e-01,9.935779e+00,-1.001434e-01,3.118439e-01,6.579590e-02
783875,-4.204956e-01,8.703003e-01,9.886133e+00,5.712433e-01,1.410477e+00,-5.627441e-02
783879,-3.804199e-01,9.055908e-01,9.776672e+00,7.543488e-01,1.166336e+00,4.760742e-03
783885,-4.079346e-01,8.792725e-01,9.761719e+00,5.102081e-01,6.770325e-02,4.760742e-03
783889,-3.852051e-01,8.948242e-01,9.842468e+00,-4.663544e-01,-1.030930e+00,4.760742e-03
783895,-3.774292e-01,8.906372e-01,9.992004e+00,-1.503952e+00,-2.251633e+00,6.579590e-02
783899,-3.176147e-01,8.565430e-01,1.005242e+01,-1.870163e+00,-2.617844e+00,3.709717e-01
783905,-2.781372e-01,8.074951e-01,1.004943e+01,-1.259811e+00,-1.580246e+00,3.709717e-01
783909,-2.954834e-01,8.248413e-01,1.003986e+01,8.296204e-02,7.390900e-01,3.709717e-01
783914,-3.277832e-01,8.391968e-01,9.927405e+00,1.486771e+00,2.509109e+00,6.579590e-02
783919,-3.666626e-01,8.344116e-01,9.780261e+00,2.402298e+00,2.997391e+00,-1.173096e-01
783924,-3.846069e-01,8.421875e-01,9.690540e+00,1.975052e+00,1.959793e+00,-3.004150e-01
783929,-3.899902e-01,8.708984e-01,9.700110e+00,5.712433e-01,1.897736e-01,-1.783447e-01
783935,-4.055420e-01,8.505615e-01,9.798206e+00,-1.076706e+00,-1.275070e+00,-5.627441e-02
783939,-3.881958e-01,8.272339e-01,9.913049e+00,-2.175339e+00,-2.251633e+00,-1.173096e-01
783945,-3.696533e-01,7.997192e-01,9.989612e+00,-2.053268e+00,-2.373703e+00,-1.783447e-01
783949,-3.529053e-01,7.847656e-01,1.001593e+01,-1.015671e+00,-1.336105e+00,4.760742e-03
783954,-3.858032e-01,7.716064e-01,9.978845e+00,1.439972e-01,3.118439e-01,6.579590e-02
783959,-3.983643e-01,8.254395e-01,9.881946e+00,1.059525e+00,1.532547e+00,6.579590e-02
783965,-4.133179e-01,8.535522e-01,9.855029e+00,1.303665e+00,1.837723e+00,1.268311e-01
783969,-4.133179e-01,8.535522e-01,9.855029e+00,8.153839e-01,9.832306e-01,4.760742e-03
783974,-3.953735e-01,9.037964e-01,9.792822e+00,-1.001434e-01,-4.816132e-01,1.878662e-01
783979,-3.666626e-01,8.726929e-01,9.868787e+00,-1.076706e+00,-1.336105e+00,1.268311e-01
783984,-3.391479e-01,8.595337e-01,9.939966e+00,-1.564987e+00,-1.763351e+00,6.579590e-02
783989,-3.331665e-01,8.278320e-01,9.899890e+00,-1.198776e+00,-1.458176e+00,6.579590e-02
783994,-3.194092e-01,8.290283e-01,9.994397e+00,-4.053192e-01,-6.036835e-01,6.579590e-02
783999,-3.068481e-01,8.493652e-01,9.972266e+00,4.491730e-01,6.170197e-01,-5.627441e-02
784005,-3.493164e-01,8.284302e-01,9.870581e+00,9.984894e-01,1.532547e+00,-1.783447e-01
784009,-3.881958e-01,8.200562e-01,9.789832e+00,9.984894e-01,1.288406e+00,-1.783447e-01
784014,-3.858032e-01,8.403931e-01,9.810767e+00,3.271027e-01,4.339142e-01,-1.783447e-01
784019,-3.804199e-01,8.565430e-01,9.808374e+00,-2.832489e-01,-3.595428e-01,-1.783447e-01
784024,-3.977661e-01,8.433838e-01,9.877161e+00,-8.325653e-01,-7.257538e-01,-2.393799e-01
784029,-3.529053e-01,8.182617e-01,9.929199e+00,-8.936005e-01,-7.257538e-01,-5.627441e-02
784034,-3.469238e-01,8.260376e-01,9.928601e+00,-5.884247e-01,-5.426483e-01,-1.173096e-01
784039,-3.475220e-01,8.487671e-01,9.914844e+00,2.192688e-02,6.668091e-03,4.760742e-03
784044,-3.881958e-01,8.577393e-01,9.864001e+00,3.271027e-01,4.949493e-01,1.268311e-01
784049,-3.768311e-01,8.344116e-01,9.868188e+00,4.491730e-01,6.780548e-01,6.579590e-02
784055,-3.816162e-01,8.583374e-01,9.835291e+00,8.296204e-02,1.287384e-01,1.268311e-01
784059,-3.582886e-01,8.655151e-01,9.852637e+00,-2.832489e-01,-4.205780e-01,6.579590e-02
784065,-3.511108e-01,8.523560e-01,9.907666e+00,-5.884247e-01,-7.867889e-01,1.268311e-01
784069,-3.708496e-01,8.547485e-01,9.916040e+00,-7.104950e-01,-6.036835e-01,4.760742e-03
784074,-3.523071e-01,8.529541e-01,9.927405e+00,-5.884247e-01,-4.816132e-01,-5.627441e-02
784079,-3.313721e-01,8.368042e-01,9.874170e+00,-1.611786e-01,-1.764374e-01,-5.627441e-02
784084,-3.648682e-01,8.338135e-01,9.883142e+00,2.660675e-01,3.118439e-01,-1.783447e-01
784089,-3.744385e-01,8.625244e-01,9.886731e+00,3.271027e-01,3.728790e-01,-1.783447e-01
784094,-3.864014e-01,8.421875e-01,9.884338e+00,1.439972e-01,3.118439e-01,-1.173096e-01
784099,-3.660645e-01,8.583374e-01,9.895105e+00,8.296204e-02,6.770325e-02,-1.783447e-01
784104,-3.720459e-01,8.314209e-01,9.850244e+00,-1.001434e-01,-1.154022e-01,-1.783447e-01
784109,-3.858032e-01,8.481689e-01,9.881348e+00,-1.611786e-01,-1.154022e-01,-1.173096e-01
784114,-3.708496e-01,8.409912e-01,9.840076e+00,-1.611786e-01,-2.374725e-01,-5.627441e-02
784119,-3.792236e-01,8.397949e-01,9.859814e+00,-1.001434e-01,-1.154022e-01,-5.627441e-02
784125,-3.660645e-01,8.457764e-01,9.871777e+00,-3.910828e-02,-5.436707e-02,-5.627441e-02
784129,-3.750366e-01,8.541504e-01,9.908862e+00,-2.222137e-01,-2.985077e-01,-5.627441e-02
784135,-3.648682e-01,8.481689e-01,9.920825e+00,-2.222137e-01,-3.595428e-01,-5.627441e-02
784139,-3.552979e-01,8.535522e-01,9.908264e+00,-2.832489e-01,-3.595428e-01,4.760742e-03
784144,-3.469238e-01,8.511597e-01,9.910059e+00,-1.611786e-01,-2.374725e-01,6.579590e-02
784149,-3.541016e-01,8.170654e-01,9.897498e+00,2.192688e-02,1.897736e-01,4.760742e-03
784154,-3.600830e-01,8.194580e-01,9.865198e+00,1.439972e-01,4.949493e-01,-5.627441e-02
784159,-3.433350e-01,8.708984e-01,9.846655e+00,2.660675e-01,4.339142e-01,-5.627441e-02
784164,-3.379517e-01,8.362061e-01,9.812561e+00,2.660675e-01,3.728790e-01,-1.173096e-01
784169,-3.786255e-01,8.505615e-01,9.865198e+00,2.192688e-02,6.668091e-03,-1.173096e-01
784175,-3.660645e-01,8.272339e-01,9.846655e+00,-2.222137e-01,-5.426483e-01,-5.627441e-02
784179,-3.708496e-01,8.206543e-01,9.942358e+00,-4.053192e-01,-6.647186e-01,-1.783447e-01
784185,-3.552979e-01,8.164673e-01,9.945349e+00,-4.053192e-01,-6.036835e-01,-1.173096e-01
784189,-3.606812e-01,8.236450e-01,9.933984e+00,-2.222137e-01,-1.154022e-01,-5.627441e-02
784194,-3.774292e-01,8.344116e-01,9.896899e+00,1.439972e-01,3.728790e-01,-5.627441e-02
784199,-3.744385e-01,8.164673e-01,9.856824e+00,5.102081e-01,6.170197e-01,4.760742e-03
784204,-3.714478e-01,8.427856e-01,9.856226e+00,5.712433e-01,6.780548e-01,4.760742e-03
784209,-3.989624e-01,8.691040e-01,9.819141e+00,2.050323e-01,5.559845e-01,-1.173096e-01
784214,-3.905884e-01,8.511597e-01,9.830505e+00,-1.001434e-01,-5.436707e-02,-5.627441e-02
784219,-3.732422e-01,8.565430e-01,9.866394e+00,-4.663544e-01,-5.426483e-01,-5.627441e-02
784225,-3.642700e-01,8.236450e-01,9.871179e+00,-7.104950e-01,-7.257538e-01,6.579590e-02
784229,-3.499146e-01,8.822632e-01,9.915442e+00,-7.104950e-01,-6.647186e-01,4.760742e-03
784234,-3.714478e-01,8.385986e-01,9.916040e+00,-4.053192e-01,-4.816132e-01,-5.627441e-02
784239,-3.361572e-01,8.128784e-01,9.938171e+00,-1.611786e-01,-1.764374e-01,-5.627441e-02
784244,-3.499146e-01,8.320190e-01,9.925610e+00,1.439972e-01,1.287384e-01,4.760742e-03
784249,-3.463257e-01,8.403931e-01,9.871777e+00,3.271027e-01,3.728790e-01,-5.627441e-02
784254,-3.780273e-01,8.439819e-01,9.859814e+00,3.271027e-01,3.728790e-01,-5.627441e-02
784259,-3.391479e-01,8.433838e-01,9.867590e+00,2.050323e-01,2.508087e-01,4.760742e-03
784264,-3.720459e-01,8.236450e-01,9.861609e+00,8.296204e-02,6.770325e-02,-5.627441e-02
784269,-3.756348e-01,8.679077e-01,9.834692e+00,-3.910828e-02,6.668091e-03,-1.173096e-01
784275,-3.546997e-01,8.320190e-01,9.818542e+00,-1.001434e-01,-1.154022e-01,-1.783447e-01
784279,-3.864014e-01,8.326172e-01,9.874170e+00,-1.001434e-01,-2.374725e-01,-1.783447e-01
784284,-3.834106e-01,8.350098e-01,9.847253e+00,-1.001434e-01,-2.374725e-01,-5.627441e-02
784289,-3.672607e-01,8.571411e-01,9.857422e+00,-1.001434e-01,-1.154022e-01,4.760742e-03
